programmeCode,studyYear,academicYear,course,courseType
10052,2.0,2018-2019,1522,compulsory-elective
10052,2.0,2018-2019,1486,compulsory-elective
10052,2.0,2018-2019,1120,compulsory-elective
10052,2.0,2018-2019,1104,compulsory-elective
10052,2.0,2018-2019,1825,elective
10052,2.0,2018-2019,1816,elective
10052,2.0,2018-2019,1814,elective
10052,2.0,2018-2019,1748,elective
10052,2.0,2018-2019,1746,elective
10052,2.0,2018-2019,1692,elective
10052,2.0,2018-2019,1683,elective
10052,2.0,2018-2019,1588,elective
10052,2.0,2018-2019,1542,elective
10052,2.0,2018-2019,1390,elective
10052,2.0,2018-2019,1308,elective
10052,2.0,2018-2019,1009,elective
10052,2.0,2019-2020,1078,compulsory
10052,2.0,2019-2020,1767,compulsory-elective
10052,2.0,2019-2020,1638,compulsory-elective
10052,2.0,2019-2020,1495,compulsory-elective
10052,2.0,2019-2020,1385,compulsory-elective
10052,2.0,2019-2020,1138,compulsory-elective
10052,2.0,2019-2020,1050,compulsory-elective
10052,2.0,2019-2020,1936,elective
10052,2.0,2019-2020,1903,elective
10052,2.0,2019-2020,1890,elective
10052,2.0,2019-2020,1846,elective
10052,2.0,2019-2020,1815,elective
10052,2.0,2019-2020,1733,elective
10052,2.0,2019-2020,1726,elective
10052,2.0,2019-2020,1594,elective
10052,2.0,2019-2020,1461,elective
10052,2.0,2019-2020,1451,elective
10052,2.0,2019-2020,1200,elective
10052,2.0,2019-2020,1083,elective
10052,2.0,2019-2020,1037,elective
10052,2.0,2020-2021,1411,compulsory
10052,2.0,2020-2021,1976,compulsory-elective
10052,2.0,2020-2021,1823,compulsory-elective
10052,2.0,2020-2021,1655,compulsory-elective
10052,2.0,2020-2021,1200,compulsory-elective
10052,2.0,2020-2021,1172,compulsory-elective
10052,2.0,2020-2021,1873,elective
10052,2.0,2020-2021,1733,elective
10052,2.0,2020-2021,1650,elective
10052,2.0,2020-2021,1642,elective
10052,2.0,2020-2021,1624,elective
10052,2.0,2020-2021,1622,elective
10052,2.0,2020-2021,1609,elective
10052,2.0,2020-2021,1530,elective
10052,2.0,2020-2021,1212,elective
10052,2.0,2020-2021,1114,elective
10052,2.0,2020-2021,1011,elective
10052,2.0,2021-2022,1626,compulsory
10052,2.0,2021-2022,1947,compulsory-elective
10052,2.0,2021-2022,1737,compulsory-elective
10052,2.0,2021-2022,1395,compulsory-elective
10052,2.0,2021-2022,1223,compulsory-elective
10052,2.0,2021-2022,1094,compulsory-elective
10052,2.0,2021-2022,1091,compulsory-elective
10052,2.0,2021-2022,1964,elective
10052,2.0,2021-2022,1958,elective
10052,2.0,2021-2022,1926,elective
10052,2.0,2021-2022,1917,elective
10052,2.0,2021-2022,1816,elective
10052,2.0,2021-2022,1686,elective
10052,2.0,2021-2022,1357,elective
10052,2.0,2021-2022,1356,elective
10052,2.0,2021-2022,1283,elective
10052,2.0,2021-2022,1272,elective
10052,2.0,2021-2022,1174,elective
10052,2.0,2021-2022,1134,elective
10052,2.0,2021-2022,1005,elective
10052,2.0,2022-2023,1753,compulsory
10052,2.0,2022-2023,1868,compulsory-elective
10052,2.0,2022-2023,1666,compulsory-elective
10052,2.0,2022-2023,1532,compulsory-elective
10052,2.0,2022-2023,1253,compulsory-elective
10052,2.0,2022-2023,1169,compulsory-elective
10052,2.0,2022-2023,1711,elective
10052,2.0,2022-2023,1463,elective
10052,2.0,2022-2023,1345,elective
10052,2.0,2022-2023,1297,elective
10052,2.0,2022-2023,1264,elective
10052,2.0,2022-2023,1123,elective
10052,2.0,2022-2023,1050,elective
10052,2.0,2022-2023,1042,elective
10052,2.0,2023-2024,1985,compulsory
10052,2.0,2023-2024,1920,compulsory-elective
10052,2.0,2023-2024,1629,compulsory-elective
10052,2.0,2023-2024,1197,compulsory-elective
10052,2.0,2023-2024,1968,elective
10052,2.0,2023-2024,1832,elective
10052,2.0,2023-2024,1736,elective
10052,2.0,2023-2024,1725,elective
10052,2.0,2023-2024,1690,elective
10052,2.0,2023-2024,1577,elective
10052,2.0,2023-2024,1430,elective
10052,2.0,2023-2024,1288,elective
10052,2.0,2023-2024,1257,elective
10052,2.0,2023-2024,1256,elective
10052,2.0,2023-2024,1076,elective
10052,2.0,2024-2025,1787,compulsory
10052,2.0,2024-2025,1440,compulsory-elective
10052,2.0,2024-2025,1439,compulsory-elective
10052,2.0,2024-2025,1341,compulsory-elective
10052,2.0,2024-2025,1150,compulsory-elective
10052,2.0,2024-2025,1972,elective
10052,2.0,2024-2025,1801,elective
10052,2.0,2024-2025,1707,elective
10052,2.0,2024-2025,1663,elective
10052,2.0,2024-2025,1653,elective
10052,2.0,2024-2025,1508,elective
10052,2.0,2024-2025,1459,elective
10052,2.0,2024-2025,1272,elective
10052,2.0,2024-2025,1156,elective
10052,2.0,2024-2025,1136,elective
10052,2.0,2025-2026,1625,compulsory
10052,2.0,2025-2026,1326,compulsory
10052,2.0,2025-2026,1988,compulsory-elective
10052,2.0,2025-2026,1710,compulsory-elective
10052,2.0,2025-2026,1708,compulsory-elective
10052,2.0,2025-2026,1583,compulsory-elective
10052,2.0,2025-2026,1189,compulsory-elective
10052,2.0,2025-2026,1142,compulsory-elective
10052,2.0,2025-2026,1836,elective
10052,2.0,2025-2026,1772,elective
10052,2.0,2025-2026,1652,elective
10052,2.0,2025-2026,1642,elective
10052,2.0,2025-2026,1504,elective
10052,2.0,2025-2026,1462,elective
10052,2.0,2025-2026,1045,elective
10052,2.0,2025-2026,1007,elective
10052,2.0,2026-2027,1428,compulsory
10052,2.0,2026-2027,1565,compulsory-elective
10052,2.0,2026-2027,1528,compulsory-elective
10052,2.0,2026-2027,1107,compulsory-elective
10052,2.0,2026-2027,1946,elective
10052,2.0,2026-2027,1870,elective
10052,2.0,2026-2027,1805,elective
10052,2.0,2026-2027,1800,elective
10052,2.0,2026-2027,1756,elective
10052,2.0,2026-2027,1733,elective
10052,2.0,2026-2027,1634,elective
10052,2.0,2026-2027,1583,elective
10052,2.0,2026-2027,1495,elective
10052,2.0,2026-2027,1476,elective
10052,2.0,2026-2027,1368,elective
10052,2.0,2026-2027,1322,elective
10052,2.0,2026-2027,1206,elective
10052,2.0,2026-2027,1095,elective
10052,3.0,2010-2011,1638,compulsory
10052,3.0,2010-2011,1550,compulsory
10052,3.0,2010-2011,1713,compulsory-elective
10052,3.0,2010-2011,1315,compulsory-elective
10052,3.0,2010-2011,1272,compulsory-elective
10052,3.0,2010-2011,1925,elective
10052,3.0,2010-2011,1889,elective
10052,3.0,2010-2011,1851,elective
10052,3.0,2010-2011,1724,elective
10052,3.0,2010-2011,1650,elective
10052,3.0,2010-2011,1538,elective
10052,3.0,2010-2011,1469,elective
10052,3.0,2010-2011,1388,elective
10052,3.0,2010-2011,1329,elective
10052,3.0,2010-2011,1255,elective
10052,3.0,2011-2012,1765,compulsory
10052,3.0,2011-2012,1703,compulsory
10052,3.0,2011-2012,1911,compulsory-elective
10052,3.0,2011-2012,1850,compulsory-elective
10052,3.0,2011-2012,1644,compulsory-elective
10052,3.0,2011-2012,1240,compulsory-elective
10052,3.0,2011-2012,1090,compulsory-elective
10052,3.0,2011-2012,1080,compulsory-elective
10052,3.0,2011-2012,1959,elective
10052,3.0,2011-2012,1947,elective
10052,3.0,2011-2012,1909,elective
10052,3.0,2011-2012,1825,elective
10052,3.0,2011-2012,1670,elective
10052,3.0,2011-2012,1631,elective
10052,3.0,2011-2012,1377,elective
10052,3.0,2011-2012,1243,elective
10052,3.0,2011-2012,1219,elective
10052,3.0,2011-2012,1212,elective
10052,3.0,2011-2012,1206,elective
10052,3.0,2011-2012,1166,elective
10052,3.0,2011-2012,1150,elective
10052,3.0,2011-2012,1055,elective
10052,3.0,2012-2013,1702,compulsory
10052,3.0,2012-2013,1463,compulsory
10052,3.0,2012-2013,1410,compulsory-elective
10052,3.0,2012-2013,1367,compulsory-elective
10052,3.0,2012-2013,1140,compulsory-elective
10052,3.0,2012-2013,1042,compulsory-elective
10052,3.0,2012-2013,1022,compulsory-elective
10052,3.0,2012-2013,1944,elective
10052,3.0,2012-2013,1747,elective
10052,3.0,2012-2013,1720,elective
10052,3.0,2012-2013,1719,elective
10052,3.0,2012-2013,1635,elective
10052,3.0,2012-2013,1580,elective
10052,3.0,2012-2013,1577,elective
10052,3.0,2012-2013,1505,elective
10052,3.0,2012-2013,1314,elective
10052,3.0,2012-2013,1205,elective
10052,3.0,2012-2013,1154,elective
10052,3.0,2012-2013,1146,elective
10052,3.0,2012-2013,1071,elective
10052,3.0,2012-2013,1065,elective
10052,3.0,2013-2014,1523,compulsory
10052,3.0,2013-2014,1709,compulsory-elective
10052,3.0,2013-2014,1643,compulsory-elective
10052,3.0,2013-2014,1619,compulsory-elective
10052,3.0,2013-2014,1613,compulsory-elective
10052,3.0,2013-2014,1407,compulsory-elective
10052,3.0,2013-2014,1920,elective
10052,3.0,2013-2014,1706,elective
10052,3.0,2013-2014,1653,elective
10052,3.0,2013-2014,1479,elective
10052,3.0,2013-2014,1374,elective
10052,3.0,2013-2014,1310,elective
10052,3.0,2013-2014,1295,elective
10052,3.0,2013-2014,1293,elective
10052,3.0,2013-2014,1286,elective
10052,3.0,2014-2015,1650,compulsory
10052,3.0,2014-2015,1309,compulsory
10052,3.0,2014-2015,1680,compulsory-elective
10052,3.0,2014-2015,1502,compulsory-elective
10052,3.0,2014-2015,1235,compulsory-elective
10052,3.0,2014-2015,1969,elective
10052,3.0,2014-2015,1895,elective
10052,3.0,2014-2015,1750,elective
10052,3.0,2014-2015,1669,elective
10052,3.0,2014-2015,1578,elective
10052,3.0,2014-2015,1434,elective
10052,3.0,2014-2015,1424,elective
10052,3.0,2014-2015,1247,elective
10052,3.0,2014-2015,1193,elective
10052,3.0,2014-2015,1121,elective
10052,3.0,2014-2015,1094,elective
10052,3.0,2015-2016,1657,compulsory
10052,3.0,2015-2016,1508,compulsory-elective
10052,3.0,2015-2016,1222,compulsory-elective
10052,3.0,2015-2016,1901,elective
10052,3.0,2015-2016,1685,elective
10052,3.0,2015-2016,1663,elective
10052,3.0,2015-2016,1651,elective
10052,3.0,2015-2016,1611,elective
10052,3.0,2015-2016,1419,elective
10052,3.0,2015-2016,1299,elective
10052,3.0,2015-2016,1252,elective
10052,3.0,2016-2017,1201,compulsory
10052,3.0,2016-2017,1674,compulsory-elective
10052,3.0,2016-2017,1462,compulsory-elective
10052,3.0,2016-2017,1902,elective
10052,3.0,2016-2017,1899,elective
10052,3.0,2016-2017,1861,elective
10052,3.0,2016-2017,1833,elective
10052,3.0,2016-2017,1613,elective
10052,3.0,2016-2017,1472,elective
10052,3.0,2016-2017,1403,elective
10052,3.0,2016-2017,1402,elective
10052,3.0,2016-2017,1390,elective
10052,3.0,2016-2017,1330,elective
10052,3.0,2016-2017,1326,elective
10052,3.0,2016-2017,1112,elective
10052,3.0,2017-2018,1184,compulsory
10052,3.0,2017-2018,1052,compulsory
10052,3.0,2017-2018,1716,compulsory-elective
10052,3.0,2017-2018,1561,compulsory-elective
10052,3.0,2017-2018,1535,compulsory-elective
10052,3.0,2017-2018,1520,compulsory-elective
10052,3.0,2017-2018,1446,compulsory-elective
10052,3.0,2017-2018,1311,compulsory-elective
10052,3.0,2017-2018,1961,elective
10052,3.0,2017-2018,1911,elective
10052,3.0,2017-2018,1896,elective
10052,3.0,2017-2018,1594,elective
10052,3.0,2017-2018,1487,elective
10052,3.0,2017-2018,1440,elective
10052,3.0,2017-2018,1343,elective
10052,3.0,2017-2018,1291,elective
10052,3.0,2017-2018,1029,elective
10052,3.0,2018-2019,1447,compulsory
10052,3.0,2018-2019,1869,compulsory-elective
10052,3.0,2018-2019,1788,compulsory-elective
10052,3.0,2018-2019,1365,compulsory-elective
10052,3.0,2018-2019,1289,compulsory-elective
10052,3.0,2018-2019,1656,elective
10052,3.0,2018-2019,1638,elective
10052,3.0,2018-2019,1575,elective
10052,3.0,2018-2019,1420,elective
10052,3.0,2018-2019,1397,elective
10052,3.0,2018-2019,1248,elective
10052,3.0,2018-2019,1169,elective
10052,3.0,2018-2019,1152,elective
10052,3.0,2018-2019,1096,elective
10052,3.0,2018-2019,1038,elective
10052,3.0,2019-2020,1171,compulsory
10052,3.0,2019-2020,1925,compulsory-elective
10052,3.0,2019-2020,1763,compulsory-elective
10052,3.0,2019-2020,1573,compulsory-elective
10052,3.0,2019-2020,1182,compulsory-elective
10052,3.0,2019-2020,1104,compulsory-elective
10052,3.0,2019-2020,1877,elective
10052,3.0,2019-2020,1677,elective
10052,3.0,2019-2020,1649,elective
10052,3.0,2019-2020,1586,elective
10052,3.0,2019-2020,1520,elective
10052,3.0,2019-2020,1500,elective
10052,3.0,2019-2020,1389,elective
10052,3.0,2019-2020,1078,elective
10052,3.0,2019-2020,1034,elective
10052,3.0,2020-2021,1608,compulsory
10052,3.0,2020-2021,1511,compulsory
10052,3.0,2020-2021,1912,compulsory-elective
10052,3.0,2020-2021,1833,compulsory-elective
10052,3.0,2020-2021,1535,compulsory-elective
10052,3.0,2020-2021,1339,compulsory-elective
10052,3.0,2020-2021,1338,compulsory-elective
10052,3.0,2020-2021,1165,compulsory-elective
10052,3.0,2020-2021,1859,elective
10052,3.0,2020-2021,1849,elective
10052,3.0,2020-2021,1467,elective
10052,3.0,2020-2021,1460,elective
10052,3.0,2020-2021,1398,elective
10052,3.0,2020-2021,1281,elective
10052,3.0,2020-2021,1260,elective
10052,3.0,2020-2021,1112,elective
10052,3.0,2021-2022,1870,compulsory
10052,3.0,2021-2022,1129,compulsory
10052,3.0,2021-2022,1650,compulsory-elective
10052,3.0,2021-2022,1640,compulsory-elective
10052,3.0,2021-2022,1472,compulsory-elective
10052,3.0,2021-2022,1336,compulsory-elective
10052,3.0,2021-2022,1179,compulsory-elective
10052,3.0,2021-2022,1746,elective
10052,3.0,2021-2022,1718,elective
10052,3.0,2021-2022,1699,elective
10052,3.0,2021-2022,1628,elective
10052,3.0,2021-2022,1610,elective
10052,3.0,2021-2022,1467,elective
10052,3.0,2021-2022,1413,elective
10052,3.0,2021-2022,1404,elective
10052,3.0,2021-2022,1378,elective
10052,3.0,2021-2022,1203,elective
10052,3.0,2021-2022,1200,elective
10052,3.0,2021-2022,1050,elective
10052,3.0,2022-2023,1250,compulsory
10052,3.0,2022-2023,1330,compulsory-elective
10052,3.0,2022-2023,1135,compulsory-elective
10052,3.0,2022-2023,1720,elective
10052,3.0,2022-2023,1587,elective
10052,3.0,2022-2023,1403,elective
10052,3.0,2022-2023,1402,elective
10052,3.0,2022-2023,1404,elective
10052,3.0,2022-2023,1243,elective
10052,3.0,2022-2023,1183,elective
10052,3.0,2022-2023,1123,elective
10052,3.0,2022-2023,1075,elective
10052,3.0,2023-2024,1819,compulsory
10052,3.0,2023-2024,1747,compulsory-elective
10052,3.0,2023-2024,1608,compulsory-elective
10052,3.0,2023-2024,1560,compulsory-elective
10052,3.0,2023-2024,1010,compulsory-elective
10052,3.0,2023-2024,1992,elective
10052,3.0,2023-2024,1933,elective
10052,3.0,2023-2024,1852,elective
10052,3.0,2023-2024,1842,elective
10052,3.0,2023-2024,1633,elective
10052,3.0,2023-2024,1629,elective
10052,3.0,2023-2024,1312,elective
10052,3.0,2023-2024,1270,elective
10052,3.0,2023-2024,1198,elective
10052,3.0,2023-2024,1182,elective
10052,3.0,2023-2024,1087,elective
10052,3.0,2024-2025,1780,compulsory
10052,3.0,2024-2025,1608,compulsory
10052,3.0,2024-2025,1574,compulsory-elective
10052,3.0,2024-2025,1380,compulsory-elective
10052,3.0,2024-2025,1377,compulsory-elective
10052,3.0,2024-2025,1158,compulsory-elective
10052,3.0,2024-2025,1135,compulsory-elective
10052,3.0,2024-2025,1979,elective
10052,3.0,2024-2025,1931,elective
10052,3.0,2024-2025,1894,elective
10052,3.0,2024-2025,1819,elective
10052,3.0,2024-2025,1771,elective
10052,3.0,2024-2025,1675,elective
10052,3.0,2024-2025,1649,elective
10052,3.0,2024-2025,1556,elective
10052,3.0,2024-2025,1476,elective
10052,3.0,2024-2025,1308,elective
10052,3.0,2024-2025,1293,elective
10052,3.0,2024-2025,1269,elective
10052,3.0,2024-2025,1031,elective
10052,3.0,2025-2026,1759,compulsory
10052,3.0,2025-2026,1611,compulsory
10052,3.0,2025-2026,1902,compulsory-elective
10052,3.0,2025-2026,1714,compulsory-elective
10052,3.0,2025-2026,1508,compulsory-elective
10052,3.0,2025-2026,1445,compulsory-elective
10052,3.0,2025-2026,1979,elective
10052,3.0,2025-2026,1922,elective
10052,3.0,2025-2026,1884,elective
10052,3.0,2025-2026,1874,elective
10052,3.0,2025-2026,1860,elective
10052,3.0,2025-2026,1697,elective
10052,3.0,2025-2026,1480,elective
10052,3.0,2025-2026,1456,elective
10052,3.0,2025-2026,1413,elective
10052,3.0,2025-2026,1410,elective
10052,3.0,2025-2026,1239,elective
10052,3.0,2025-2026,1211,elective
10052,3.0,2025-2026,1170,elective
10052,3.0,2025-2026,1167,elective
10052,3.0,2026-2027,1777,compulsory
10052,3.0,2026-2027,1833,compulsory-elective
10052,3.0,2026-2027,1576,compulsory-elective
10052,3.0,2026-2027,1514,compulsory-elective
10052,3.0,2026-2027,1473,compulsory-elective
10052,3.0,2026-2027,1356,compulsory-elective
10052,3.0,2026-2027,1096,compulsory-elective
10052,3.0,2026-2027,1756,elective
10052,3.0,2026-2027,1740,elective
10052,3.0,2026-2027,1662,elective
10052,3.0,2026-2027,1532,elective
10052,3.0,2026-2027,1304,elective
10052,3.0,2026-2027,1119,elective
10052,3.0,2026-2027,1051,elective
10052,3.0,2026-2027,1015,elective
10061,1.0,2010-2011,1239,compulsory
10061,1.0,2010-2011,1923,compulsory-elective
10061,1.0,2010-2011,1802,compulsory-elective
10061,1.0,2010-2011,1326,compulsory-elective
10061,1.0,2010-2011,1214,compulsory-elective
10061,1.0,2010-2011,1201,compulsory-elective
10061,1.0,2010-2011,1951,elective
10061,1.0,2010-2011,1878,elective
10061,1.0,2010-2011,1831,elective
10061,1.0,2010-2011,1751,elective
10061,1.0,2010-2011,1661,elective
10061,1.0,2010-2011,1657,elective
10061,1.0,2010-2011,1641,elective
10061,1.0,2010-2011,1634,elective
10061,1.0,2010-2011,1573,elective
10061,1.0,2010-2011,1500,elective
10061,1.0,2010-2011,1482,elective
10061,1.0,2010-2011,1472,elective
10061,1.0,2010-2011,1309,elective
10061,1.0,2010-2011,1101,elective
10061,1.0,2011-2012,1761,compulsory
10061,1.0,2011-2012,1484,compulsory
10061,1.0,2011-2012,1863,compulsory-elective
10061,1.0,2011-2012,1829,compulsory-elective
10061,1.0,2011-2012,1665,compulsory-elective
10061,1.0,2011-2012,1402,compulsory-elective
10061,1.0,2011-2012,1947,elective
10061,1.0,2011-2012,1825,elective
10061,1.0,2011-2012,1744,elective
10061,1.0,2011-2012,1679,elective
10061,1.0,2011-2012,1675,elective
10061,1.0,2011-2012,1504,elective
10061,1.0,2011-2012,1486,elective
10061,1.0,2011-2012,1338,elective
10061,1.0,2011-2012,1295,elective
10061,1.0,2011-2012,1292,elective
10061,1.0,2011-2012,1272,elective
10061,1.0,2011-2012,1246,elective
10061,1.0,2011-2012,1238,elective
10061,1.0,2011-2012,1183,elective
10061,1.0,2012-2013,1523,compulsory
10061,1.0,2012-2013,1501,compulsory
10061,1.0,2012-2013,1733,compulsory-elective
10061,1.0,2012-2013,1715,compulsory-elective
10061,1.0,2012-2013,1564,compulsory-elective
10061,1.0,2012-2013,1308,compulsory-elective
10061,1.0,2012-2013,1844,elective
10061,1.0,2012-2013,1782,elective
10061,1.0,2012-2013,1593,elective
10061,1.0,2012-2013,1583,elective
10061,1.0,2012-2013,1537,elective
10061,1.0,2012-2013,1494,elective
10061,1.0,2012-2013,1483,elective
10061,1.0,2012-2013,1477,elective
10061,1.0,2012-2013,1468,elective
10061,1.0,2012-2013,1462,elective
10061,1.0,2012-2013,1340,elective
10061,1.0,2012-2013,1205,elective
10061,1.0,2012-2013,1203,elective
10061,1.0,2012-2013,1098,elective
10061,1.0,2012-2013,1054,elective
10061,1.0,2012-2013,1036,elective
10061,1.0,2013-2014,1340,compulsory
10061,1.0,2013-2014,1639,compulsory-elective
10061,1.0,2013-2014,1591,compulsory-elective
10061,1.0,2013-2014,1264,compulsory-elective
10061,1.0,2013-2014,1909,elective
10061,1.0,2013-2014,1805,elective
10061,1.0,2013-2014,1736,elective
10061,1.0,2013-2014,1720,elective
10061,1.0,2013-2014,1646,elective
10061,1.0,2013-2014,1598,elective
10061,1.0,2013-2014,1478,elective
10061,1.0,2013-2014,1311,elective
10061,1.0,2013-2014,1051,elective
10061,1.0,2014-2015,1931,compulsory
10061,1.0,2014-2015,1208,compulsory
10061,1.0,2014-2015,1741,compulsory-elective
10061,1.0,2014-2015,1677,compulsory-elective
10061,1.0,2014-2015,1527,compulsory-elective
10061,1.0,2014-2015,1415,compulsory-elective
10061,1.0,2014-2015,1235,compulsory-elective
10061,1.0,2014-2015,1987,elective
10061,1.0,2014-2015,1974,elective
10061,1.0,2014-2015,1965,elective
10061,1.0,2014-2015,1738,elective
10061,1.0,2014-2015,1459,elective
10061,1.0,2014-2015,1403,elective
10061,1.0,2014-2015,1299,elective
10061,1.0,2014-2015,1300,elective
10061,1.0,2014-2015,1297,elective
10061,1.0,2014-2015,1188,elective
10061,1.0,2014-2015,1172,elective
10061,1.0,2014-2015,1165,elective
10061,1.0,2014-2015,1027,elective
10061,1.0,2014-2015,1005,elective
10061,1.0,2015-2016,1919,compulsory
10061,1.0,2015-2016,1938,compulsory-elective
10061,1.0,2015-2016,1894,compulsory-elective
10061,1.0,2015-2016,1893,compulsory-elective
10061,1.0,2015-2016,1638,compulsory-elective
10061,1.0,2015-2016,1423,compulsory-elective
10061,1.0,2015-2016,1253,compulsory-elective
